1364987493,11 OZ,LA ESPIGA SEMAS,0.435402007
14633121926,CDROM,Dungeon Keeper 2 (Jewel Case),0.297677397
26359134838,VHS,"Rebound - The Legend of Earl ""The Goat"" Manigault",0.6457298
26392065236,12 PC,OTB TSI CHP/DP RLSH TRY 37313,0.245437357
25398441198,1 ct,*ALLY 2PC HOSTESS SET,0.251121492
27084489989,,disney princess horse and carriage with prince & princess dolls from KOHLS,0.606207745
24131784325,1 ct,HOAN.CHROME WNG CORKSCREW,0.022894223
16581638044,cassette,VARIOUS ARTISTS - SHAKE WHAT YOUR MAMA GAVE,0.925387828
55286411,6 ct,MUFFINS DOUBLE CHOC CHIP-TELCO,0.089102518
13023163294,DVD,ECW: Best Of Dudley Boyz (Old Version),0.893826975
17000071732,12 oz,DIAL EXFOLIATNG.BWASH,0.752647308
11150557382,13.75 OZ,RDY HMSTY WAFFLE,0.185196588
8275000060,20 oz. (1 lb 4 oz) 567 g,All Natural Joe-Joe's (Chocolate with Vanilla Bean Cream),0.569626926
10592110728,CD,Frank Yankovic - An Evening at Yankovic's,0.862948261
25932741357,50 sheets,"Tops 3""x5"" Notebook",0.428548532
9200113817,,FLAT WRAP,0.017409182
16500051077,,Alka Seltzer,0.985291547
2705002655,1 ct,KFC BUCKET W/LID 10# 21060,0.266381104
11661951648,cassette,JOHNSON LUTHER HOUSEROCKER - IT'S GOOD TO ME,0.156977521
28000237769,67.50 FO,LIBBY    JCY JC SLM PK PUNCH *,0.131684436
491902692,,GB Micro 256MB PC133 SDRAM,0.623339077
12000104510,6.5 FLoZ 192 mL,Starbucks: DoubleShot Expresso,0.95340484
27084221374,1.00 EA,FISHER PRICE RED KNGHTS & BRDG,0.464783981
50509669,6x30caps,Neutrataste Taste Free Sp - Disc Slow Seller,0.375394689
13131092998,DVD,Halloween (Limited Special Edition & TV Version),0.533741179
26235035105,Octopus,Non Licensed Mylar Octo,0.47914377
11291025054,,QN CITY HOT BEEF MET,0.093174613
12300119122,1 ct,WVA WINSTON LIGHTS BX (12M) 200.00 CT,0.594881254
7121225855,64 fl oz,RIP IT ATOMIC POM 4PK,0.278639961
27616902221,DVD,Persona,0.61204302
24543057574,VHS,William Shakespeare's Romeo & Juliet,0.60584277
9200022386,1 ct,FLAT WRAP,0.570169938
24543002604,,Anna and the King,0.17729344
3848510014,1 ct,THUM 137-8579,0.140811415
21130067336,15 oz,*DELICNTR OFASH COLE SLAW,0.564994642
21130073412,2 lb,"Cottage Cheese, Fat Free, Lucerne",0.950616179
23700015877,1 ct,TYSON CHICKEN NUGGETS,0.131619468
26000103046,4 oz,OTB ELMERS SCHOOL GLUE BOTTLE,0.020441506
20005902697,3 liters,Riga Pomace Oil,0.000712808
14381580624,DVD,Marc Chagall,0.163215497
23572420694,"5 1/2"" X 8 1/2""",Franklin Covey Genuine Leather Binder - Black - Classic Size - Style Number 754575,0.615603293
14500039026,8.25 OZ,FRSHLK FRNCH STYL GRN BEANS,0.997339534
28000232702,2.80 OZ,NESTLE MOUSSE-MOCHA,0.639312487
11111872844,80 CT,SHP WISK MIXED HALF PALLET   * 100.00 OZ,0.956083465
9200005105,,BOW,0.969773775
9200110311,,FLAT WRAP,0.477239184
18397006604,4 ct,*JUICE XPLOSION BERRY 8.00 FO,0.753547914
346324495,,3107DVS 5RANDOM ORBIT SANDER,0.322898608
28000138998,,PEARSONS NIPS,0.812586835
416006863,,Sara Craig - Miss Rocket - CD,0.057276263
12000012037,20oz,Aquafina Flavor Splash Raspberry,0.352911258
24543473091,Video Disc,"View to a Kill, A (2)**",0.873825624
22876327944,,JAKKS Licensed Art Studio Assortment,0.769827592
26753014620,1 ct,S HYDRO X WATER GUN BLASTER,0.687338202
12562649825,,PIONEER DVR-106D,0.646299792
11381007793,1 ct,TURANDOT 7.5OZ WINE 3PK,0.695934375
15400004183,16 Z,WF SWISS CHEESE CUTS,0.58932661
28274006177,2.75 OZ,*MEOW MIX MARKET SLCT BEEF,0.370015151
11289333253,EACH,PETITES NAIL ENAMEL MLD MULBRY,0.457217755
28533030042,48 FL,RICHMAN ROUND VAN/CHOC,0.131130329
27084403299,1 ct,S FP GO DIEGO TALK RESC BELT,0.049980011
21130250219,16 oz,SFWY DARK SUGAR,0.834325831
13803038590,9334A006,Canon Sureshot 150 U  35MM,0.200024787
16000827608,14 CT,*GM APPLE/CINN CHERRIOS-8276 21.00 OZ,0.205435921
17452409329,32 oz,B&V GREEN BEAN CASSEROLE,0.766445107
18926002657,Each,Paperback Book,0.469031828
11110868480,100 bags (1.15 Mil),Kroger snap n seal sandwich bags,0.735599542
27997009960,6 cu. ft,poly wheelbarrow,0.808556912
11161117933,48Z,SFINE CRANRASP CKTL,0.86527951
16351802422,,"Christine Lavin, Shining my Flashlight on the Moon, Compact Disk",0.807799828
13388220205,Sega Saturn,Street Fighter Alpha 2,0.02579671
11661027145,cassette,MCCUTCHEON JOHN - WHAT IT'S LIKE,0.440392515
25268200207,5 IN,OTB TSI HWLN SQZ PALS AST41781,0.003576671
27084191660,1 ct,BRB FSHN FEVER CLOSET AST,0.749067933
40408873,ROLL 500,RING ON SERVICE DELI KEY,0.366275231
23269260077,64.0Z,J&JBUTTER PECAN,0.943823549
9281020967,1 ct,ESTATES,0.917079877
11160083161,72 OZ,GU BURGER&CHEESE DOG FD,0.683025199
20066770181,,7701 SP CRYSTAL CLEAR,0.426669404
15286274618,,TT7455CP LED FLASHLIGHT,0.171301657
50234097,50g,Whitworths Chopped Mixed Nuts,0.071652183
14633161595,CDROM,The Harry Potter Collection,0.736825443
89790236,M175,B&D 5 SPEED HAND MIXER,0.329916079
11170906177,60 ct,SAVON BANDAGE PLASTIC ASSORTED,0.103850723
16000146594,25.5g,Sunkist Mixed Fruit Snacks Package,0.647331791
28377312663,400 Watt w/USB Port,Cobra CPI 475 - Power Inverter,0.344775333
18759405014,EACH,SALT & PEPPER SHAKER,0.463372886
27434029810,1x60caps,Ripped Fuel,0.774665576
12233132427,DVD,Edgar Allan Poe:Journey in Verse,0.202633704
14381217520,DVD,Flesh and Lace / Passion in Hot Hollows (Something Weird),0.289128439
9800124053,11.90 OZ,C-ROCHER GIFT BOX CUBE,0.836370966
12300284523,1 ct,*CT CAMEL CREMA 200.00 CT,0.396191379
28485050341,Video Disc,Amityville 3-D*,0.884703278
19450070006,,Flintstones Collector Edition Volume 12,0.691808274
24131723577,144 CT,SHPR NUTCRACKER          M05 1.00 CT,0.534449553
21406490509,50 ct,LEGATRIN TABLETS,0.054661882
416005149,,Brian Dickinson - Live At The Senator - CD,0.439682106
22110000015,.9 oz,Reed's Butterscotch candies (roll),0.293181943
22600958208,,TROJAN SHARED SENSAT,0.300250534
9200007291,,BOW,0.915329664
11138002842,,4410GEN 1 POLYOLEFIN BRUSH,0.244568225
20824512268,,CAROLINA CANDLE,0.184586685
12495339954,,*HALLOWEEN PMPKN CANDLE 3IN,0.177471302
4486602338,1 lb,FileMaker Pro 4.0 (Mac),0.172262311
21000623228,8 oz,KRAFT DELI DELUXE PEP JACK,0.65051952
15000004149,4 oz,Gerber 2nd Foods Baby Food Mixed Vegetables,0.486989519
25218302326,CD,BRUCE LENNY - ORIGINALS VOLUME 1,0.991449693
8811171124,CD,KING B B - DEUCES WILD,0.560009553
26245906723,CD,Ozric Tentacles - Spirals In Hyperspace,0.841833469
14381067729,DVD,S.O.S. Titanic,0.754551836
16000161825,13.9 OZ (394g),General Mills Lucky Charms Frosted Toasted Oat Cereal With Marshmallows,0.007951857
11661804029,CD,KENNEDY SHARON - IRISH FOLK TALES FOR CHILD,0.511569132
12546302937,12 Pieces,Dentyne Ice Avalanche Mint,0.301196721
11160059043,6.OZ,GU TUNA CHUNK LT/WATER,0.095273286
21978715031,9.00 OZ,FLVR SHKR ONION POWDER 103294,0.428235794
25545403192,,40319 OVAL MACH HAMMER HANDLE,0.636237361
2939087,LB,DECKER MESQUITE SAUSAGE,0.988346625
94130164,330ml,Export gold (Beer),0.120128918
21285006631,,AMANA MUSTRD,0.970022616
16000168725,15.75 OZ,CHEX MX MLTI TRADITIONAL,0.389627031
17249237081,265 ml,L'oreal Kids Orange Mango Shampoo,0.430522452
28400149952,2.125,ROLD GOLD FF THIN TWISTS,0.952006943
25315248756,10 oz,Marie Sharp's Fiery Hot Sauce,0.212754055
22900003608,,TOY,0.208158565
12223604750,DVD,Capricorn One (WS),0.068049244
40423210,SMALL,CHKN ROASTER-SM  W/HIGH DOME,0.778010773
27557503884,,Lutron Maestro Dimmer,0.157478749
17500905063,1 EACH,Handybar Mobility Aid by Garden Weasel,0.974136755
20972385608,1.00 EA,#PORTABL GAS GRILL W/CASE,0.997927237
8811174521,CD,CHER & SONNY & CHER - GREATEST HITS-REMASTERED,0.864540607
12926030726,1 lb,GUSTO CLASSIC HAM,0.897604706
22700008933,1    EA,CG UNC SMTH LIP CHAMP    893,0.193754943
20569020615,2.50 OZ,RAW CHOC RING,0.108967251
28377906084,2 Radios & Chrg,Cobra GMRS/FRS 2 Way Radios PR3175-2 WX EVP,0.720360735
26282906632,,906-63-6 16/20/25GAL VAC BAG,0.957676117
21908507170,,MADRASCURR,0.92411975
22367443580,5 gal,"Glidden Pro Paint, Dover SW White, Semi-gloss Latex",0.201464668
24327993654,EACH,KOR LARGE PRINT ATLAS,0.996706642
11105023320,CD,Diana Krall - Love Scenes,0.437340806
15400058100,6 0Z,WF ONIONS FR FRD CRI,0.84073268
12000092404,,ALL SPORT 64OZ,0.375228173
14302898876,,MAG,0.912643953
18964040420,CD,SMITH MICHAEL - MICHAEL SMITH (1986) / LOV,0.376922654
11105082228,CD,BASIE COUNT & HIS ORCHESTR - STRAIGHT AHEAD,0.296400758
23899005758,,130096 8JC SM ENGINE SPARKPLUG,0.041986288
12587700419,12/12 CT,GLAD STAND ZIP QUART,0.594656339
20356482626,5 ct,DVD-R 4.7 GB 4x,0.852158199
28776450010,SMALL,OTB GB LND WCKR BKST WHT/NAT,0.204665927
9300000109,8 FL,MT OLIVE DILL RELISH,0.480539206
12300120005,1 ct,CT MNRCH MEN 100 SFT LGT FTR 200.00 CT,0.526338363
25806026153,,Emerson PD6810 Portable CD Boom Box Boombox,0.060188492
24721100542,,47413 13/16 AUGER BIT,0.322559689
23942433248,700MB,Verbatim 48x CD-R - Printable surface,0.511607379
11661957626,CD,PERSUASIONS - SINCERELY,0.002285924
25025451019,,DGS-50 GROUT SAW DISPOSABLE,0.544976597
11141005878,101.4 FL,MC SPRING WTR .5LT/6PK,0.522016592
24200083021,300 Fl. Oz. (8.87L),PUREX MOUNTAIN BREEZE Laundry Detergent - plastic jug,0.289428141
11233083180,22 oz,TABLE TALK BLUEBERRY PIE,0.997742515
27077010237,EACH,"8"""" FLAT MILL FILE W/HANDLE",0.084114496
27084020380,,Fisher Price Little People Gas 'n Go,0.849009298
9281012436,,MAG,0.443661799
4700062771,68.00 LB,BEEF BOTTOM ROUND FLAT,0.491484356
7447104032,book,cooking light,0.792486025
10290008440,,HALLMARK,0.484860756
18111011723,CD,Lightnin' Hopkins - Lightnin's Love,0.974803728
21130251568,1.00 LT,SFWY SELTZER WATER WILD CHERR,0.956381
16000355002,01000C,"Betty Crocker Fruit Rollup, Cherry",0.727360785
10892454041,,Martex Luxor Bath Rug - Contour,0.166815495
14381048926,DVD,Fantasies #5,0.464531852
12236122005,DVD,Road Dogz (Special Edition),0.634122773
11170013837,20 ct,LUCKY TRASH BAGS 33 GALLON,0.241973452
21200595578,,Post-It Flags,0.54858327
18397000985,20 FL OZ,Twin Mountain Spring Water,0.397838241
21130457120,11 oz,Safeway Decaffeinated Whole Bean Colombian Coffee,0.954508415
23100011240,5.5 oz,WHSKS SALMON DNR,0.759137278
24543021520,DVD,Diehard with a Vengeance,0.436241092
26281017032,,2-Piece Expand-A-Shelf,0.613065732
8615522443,,bell & feeder,0.008083223
20575007006,1 ct,PNR KITCHEN CLEAN UP,0.631269667
12546036023,12/CT,CINN A BURST BONUS PK,0.955511671
21709950038,,SLFOM19 SP GLASS CLEANER,0.552166292
17276970364,box/100,"Bandages, fingertip",0.36211364
16000180499,15.30 OZ,BC COOKBOOK FAV CHKN MARSALA,0.850011732
14717110624,,11062 WATER HEATER DIP TUBE,0.419498542
2089867,EACH,BAKE DEPARTMENT TAXABLE,0.346419468
11160014424,10.4Z,GU BLUEBERRY FRUIT/GRAIN BA,0.121267183
200057187,1 ct,L.H. WIPE OFF CRAYONS,0.848556838
16291441170,1.60 OZ,M & B GROUND CLOVES,0.498630631
14381637922,DVD,Golden Age Of Rock And Roll: Great Performances / Legendary Ladies,0.496246839
24034690839,,2 LIGHT CEILING COZML GLD FRST GL ( 4 units),0.468277725
7423160083,,men suit,0.269646036
21709110753,,PF-753 3 PACK 4 HOUR FOGGER,0.218692799
18894131175,1 ct, BIG Y TOTE BOX,0.821789657
7147579062,,"58-6.5""LAVENDAR TOPIARY    GE",0.615900882
21130520015,26oz (737g),Iodized Salt,0.459129422
16165000663,50 Leaves,Juicy Jay's 1 1/4 size Fudge Cigarette Papers,0.769384791
810018240,24 ct,Actifed Cold & Allergy Medicine Full Prescription Strength Tablets,0.574157111
24543427001,,"Eragon, DVD Video (NTSC)",0.016749878
5366668086,60 SOFTGEL CAPLSULES,RUGBY CHROMIUM PICOLINATE 200 MCG,0.724030269
26000006545,,PAINT PENS,0.193871482
16000319004,14 oz,Chex Mix Snack Mix Cheddar Family Size,0.073684875
21130040360,12 oz,LUCERNE CHS WHT CHD,0.200737445
8817001821,CD,MAVERICKS THE - TRAMPOLINE,0.932986176
416012123,,Bannlust - Auxilled - CD,0.383683884
11819960201,20OZ,ALEX LEMONADE GRIFFEN,0.327999657
23700013934,1 ct,TY 8PC CKN PORT MRB SVRY 1393,0.077476779
20735125083,64 oz,TURK HILL YOG TIN ROOF SUN,0.30111186
19293276511,,Gothic Urn Table Lamp,0.951611484
10086013078,,Phantasy Star IV (Sega Genesis),0.540227308
23942946359,50ct,DataLifePlus CD-RECORDABLE/INKJET PRINTABLE SURFACE,0.219117342
28200522207,1 ct,WVA PARL LT 100 RCB B1G1F 200.00 CT,0.546861917
10572063440,,GONZO DASH WIPE,0.104396752
27467050041,EACH,KD SAFETY CABINET LOCK 5004BF,0.054917637
16497448102,Medium,Arctic Zone Cooler,0.186789357
15400037594,3.53OZ,WF VAPO COLDS MEDICI,0.830590417
19045105427,20 FL OZ,Curel Ultra Healing Lotion,0.161782093
16800716072,540 cubic inch,Hickory Chunks,0.503193272
22924414022,CD,"KUNZE, HEINZ RUDOLF - EINE FORM VON GEWALT",0.137732543
13308555561,1128 PC,OTB KNGBRG DLLR DY LXR PRG PL,0.151103723
15300450165,10.3 OZ,RICE-A-RONI CHICKEN,0.174140478
20626715089,CDROM,Half-Life Gunman (Jewel Case),0.556592258
22200940047,2.25 OZ,MENNEN SPEED STICK MUSK,0.670734676
10306101127,,Carpet Trowl,0.241327374
9800008292,24 ct,TIC TAC CITRUS SNGLS 0.62 OZ,0.311856983
23637011508,10 oz,CANDY STORE GUMMY BEARS,0.762872399
27084223866,,Megaman NT Warrior CrossFusion,0.540661156
18771947721,SACD,"ROLLING STONES, THE - AFTERMATH UK (REMASTERED)",0.106053349
12546632607,12 ct,HALLS DFNS SF VIT C ASST CTRS 25.00 CT,0.725005225
18777375627,CD,They Might Be Giants - Holidayland,0.753141976
9469438485,XL & WHITE,RALPH LAUREN V NECK XL T-SHIRT,0.925159789
11223001064,12 oz,BORDO DICED DATES,0.760672172
21130047192,32 oz,LUCERNE CHSE SHRED MONT JACK,0.921956377
21908133324,14oz,Cascadian Farms Flakes,0.757377322
24034674105,,3 LIGHT WALL BRKT COZML GOLD ALBSTR GLASS ( 4 units),0.36439416
26169012340,,LANCER COLGN SPRAY,0.925847679
13000001540,680 Gram,Salsa de Tomate Ketchip,0.613872577
23602042094,4X6 IN,PNR MIN PHT ALBM 36 PKT HC-146,0.293051259
15645166080,EACH,US POSTAGE STAMPS H,0.433665143
24500663411,5 Pack,Utility Blades,0.898079927
10995001289,12 oz,*FREEDS CHOC CUPCAKES PINK/YE,0.904285364
24721028853,Stud finder,Strait-Line Wall Scanner 150,0.056415786
10562033149,1 ct,*OUR KIDS SIDEWALK BUNNY CHAL 24.00 CT,0.101819594
4339605349,,Seinfeld Season 3,0.767691384
14381537321,DVD,Mr. Ace,0.710145758
19200747615,12 ct,LYSOL CONT ACTN BOWL CLNR,0.8418662
11161104438,,S/F SPONGE 2PACK,0.65982463
20666425108,EACH,CINSA #10 LADLE B/ENAMEL,0.319655705
22891002994,DVD,Eddie Cochran: At Town Hall Party (Music Video Distributors),0.223605713
26392026398,16 oz,ACTIVIA LT RASPBRY 4PK,0.315601136
18506001117,,Mosquito Dunks 20pk,0.03695202
26253707268,EACH,LAZY BABY BEANABLERR,0.834168526
14381580525,DVD,Jasper Johns: Ideas In Paint,0.333093909
11194370589,12 ct,S&W READY CUT TOM 28.00 OZ,0.814132491
28200425805,1 ct,*CT MARL FF BOX BUY2G-CD 200.00 CT,0.635139352
17565105163,,Air Grease Gun (pistol type),0.656551099
21130341061,15 oz,SFWY CHILI BEANS MEX STYLE,0.610945787
11661017849,cassette,GRISMAN DAVID & ANDY STATM - MANDOLIN ABSTRACTIONS,0.857510114
10129064012,12 oz,VP BROCCOLI BITES 12OZ       *,0.585136936
11225421754,32 oz,VT PICKLE DILL HAMBURGER SLIC,0.170099299
26521170893,EACH,OTB BRWCK HOL CURL SWRIL ASST,0.677394389
11661360921,CD,VARIOUS ARTISTS - REGGAE'S GREATEST HITS 9,0.015621608
27077040609,EACH,3 PC BUNGEE STRAPS,0.747563578
28042001298,15/1 LB,SSF SMKD.SAUS. MILD 129,0.249873078
11110971531,28 oz,Crispy Chicken Breast Strips Fritter Style,0.78647103
16698774451,EA,GIRL S BLK/JEWEL SKI GLOVE,0.927536535
24000011859,SL/JUICE,Del Monte Pineapple Sliced In Its Own Juice,0.969012774
15794049838,1x60caps,Joint And Muscle Relief F - Disc Slow Seller,0.493084465
17458943605,35 x 29,Haggar Comfort-Fit Slacks,0.470367228
27371201539,,20OZ. JAR CNTRY GRVE CANDLE,0.085582763
25725135646,,FRANKLIN BAT GLOVE MENS,0.592035118
18103322981,75 Sheets,Staples  5 in X 3 in notebook,0.172899456
21625893020,1 pc.  (made in USA),AC Delco Horn Kit   D1978D / 89046917  [GR. 12.810],0.469248816
13760209101,20 ct,WINCHESTER LTL CIGAR FF,0.221603963
15012751550,10pk,Hallmark All-Occasion Thankypu Notes,0.957839937
22286853958,,fetch and oaf box set,0.791374239
18713830951,DVD,Little Princess (1939)/ Royal Wedding (Goodtimes),0.050855835
24543016595,DVD,Tigerland,0.904604319
24000034704,,Del Monte Zesty Tomatoes with Green Chiles,0.22814904
23386660125,,1127 1-1/4 2-HOLE STRAP,0.353092313
26102539743,EACH,DRD WORKING GLASS BOWL,0.659239353
13300500248,7.60 OZ,MRTH WHT WHL GRN BAN NUT MFFN,0.991659693
21000076970,,CHEDDAR,0.32498378
7195934523,10 ct,VIRGIN $50 PC 10CT,0.641899251
18894240723,13.20 OZ,BY DOG FOOD-BEEF CHUNKS,0.692287553
27084228571,1.00 EA,MATTEL JUSTICE LEAGUE FIGURE,0.504745456
20173128578,,BAG,0.124550981
27242200623,,SONY AUDIO TAPE,0.331912872
11225421198,16 oz,VT CRANBERY SAUCE JELLIED,0.117421388
26487870097,,moistener (for envelopes),0.240745158
416006511,,Jeen OBrien - Cant get it out of my head - CD,0.32152393
12414153326,CD,Aaliyah - Age Ain't Nothing But a Number,0.063004804
11152205984,7Z,HIME TSUBO UME - PICKLED PLUM,0.986741725
11661750449,cassette,VARIOUS ARTISTS - A DEE-JAY EXPLOSION IN A D,0.606721548
21130862092,12 ct,SFWY CLEAN ALL SPONGES HANDY 4.00 CT,0.079706467
28400015547,11 oz (311.8 g),Doitos Spicier Nacho Flavored Tortilla Chips - Export Pack,0.78432915
12300111362,,Winston Lights King,0.248193802
8717604368,,Beachcomber (VHS),0.027901568
25954100309,2.50 OZ,THANKSGIVING BLEND,0.295389039
25193070425,DVD,The Bourne Supremacy (2004/The Collector Series Widescreen),0.259240015
21130420162,13.20 OZ,SFWY PRIO DG FD TRKY RICE VE,0.121414277
11160048825,8.0OZ,GU WH AMER SL IND WRAP,0.306832062
19066041223,15Z,SONOMA SALSA VERDE,0.607567149
19600046202,6.51 oz,Celeste Pizza For One Sausage & Pepperoni,0.717382954
18964007621,CD,MANDINGO GRIOT SOCIETY - MANDINGO GRIOT SOCIETY,0.915565627
13700897207,10 ct,SHP HFTY 1-ZIP QRT HLWN GLO B,0.467312759
12333015620,,FABRIC  BANDAGES STERILE asst 20ct,0.916000481
23547222049,,SUSHI GINGER,0.496853428
9128477930,EACH,TASTE OF HOME,0.727511655
10163050026,,Pulse & Sport Generator Covers,0.145402474
20824856768,,TEALITE CANDLES,0.572776325
888878180,5lbs,Blue Kickball Microphone,0.855512506
11170020439,16 oz,LKY ARTFICLLY FLAV VAN FRSTING,0.90164653
14381938029,DVD,Synergy: Visions Of Vibe,0.025965187
25211450246,cassette,FOGERTY JOHN - THE BLUE RIDGE RANGERS,0.045465106
16000296015,12 ct,M-LUCKY CHARMS CERAL CUPS 1.70 OZ,0.520146775
20356386306,2 ct,TDK mini-DV casette,0.62449704
10684132355,EA,MINI TWO WAY ACTION,0.722723393
24739800007,8 oz,Shore Lunch Original Jerky Seasoning Kit,0.150008079
2939445,LB,CHAPPEL HILL SMK SAUSAGE,0.179072946
10900033114,24 ct,RYNLDS MINI FOIL BAKING CUPS 48.00 CT,0.879632495
22925471840,cassette,BLUE RODEO - OUTSKIRTS,0.506385219
11150052764,14.75 OZ,RDY RED SOCKEYE SALMON,0.534937139
11545328023,,PORTAL,0.658873476
28572703440,4 CUP,POP-TOPS SQUARE 3EACH 4-CUP,0.141375924
11150723817,30    1N,RDY ANTIBACTRL BANDAGES 72381,0.596554613
11110797162,,24 exp. film 100 speed,0.874901042
12547427356,1 L,Listerine Mouthwash Cool Mint Antiseptic,0.493980888
21300149305,15 oz,Libby's Peaches & Pears Tropical Duet In Light Syrup Chunky Cut,0.678739136
23906714109,,SPRING WATER,0.384383829
450838703,70.00 CT,TYLENOL ARTHRITIS CP,0.759683597
25725046218,EACH,GO JAC BASEBALL GLOVE,0.971513743
23611880014,8 oz,SHANNON IRHS BACON,0.527299414